tanggal,kecamatan,tps_id,area_type,volume_ton,tahun,bulan,kuartal,area_enc,kecamatan_enc,tps_id_enc,vol_lag1,vol_lag3,vol_ma3
2022-11-01,Coblong,TPS_COBL_3,metropolitan,708.31,2022,11,4,2,18,47,658.15,605.43,692.9066666666666
2022-12-01,Coblong,TPS_COBL_3,metropolitan,693.26,2022,12,4,2,18,47,708.31,712.26,686.5733333333333
2023-01-01,Coblong,TPS_COBL_3,metropolitan,869.85,2023,1,1,2,18,47,693.26,658.15,757.14
2023-02-01,Coblong,TPS_COBL_3,metropolitan,840.39,2023,2,1,2,18,47,869.85,708.31,801.1666666666666
2023-03-01,Coblong,TPS_COBL_3,metropolitan,724.51,2023,3,1,2,18,47,840.39,693.26,811.5833333333334
2023-04-01,Coblong,TPS_COBL_3,metropolitan,872.33,2023,4,2,2,18,47,724.51,869.85,812.41
2023-05-01,Coblong,TPS_COBL_3,metropolitan,835.62,2023,5,2,2,18,47,872.33,840.39,810.82
2023-06-01,Coblong,TPS_COBL_3,metropolitan,769.83,2023,6,2,2,18,47,835.62,724.51,825.9266666666666
2023-07-01,Coblong,TPS_COBL_3,metropolitan,687.71,2023,7,3,2,18,47,769.83,872.33,764.3866666666667
2023-08-01,Coblong,TPS_COBL_3,metropolitan,738.62,2023,8,3,2,18,47,687.71,835.62,732.0533333333334
2023-09-01,Coblong,TPS_COBL_3,metropolitan,590.12,2023,9,3,2,18,47,738.62,769.83,672.15
2023-10-01,Coblong,TPS_COBL_3,metropolitan,770.13,2023,10,4,2,18,47,590.12,687.71,699.6233333333333
2023-11-01,Coblong,TPS_COBL_3,metropolitan,819.53,2023,11,4,2,18,47,770.13,738.62,726.5933333333334
2023-12-01,Coblong,TPS_COBL_3,metropolitan,720.03,2023,12,4,2,18,47,819.53,590.12,769.8966666666666
2024-01-01,Coblong,TPS_COBL_3,metropolitan,711.04,2024,1,1,2,18,47,720.03,770.13,750.1999999999999
2024-02-01,Coblong,TPS_COBL_3,metropolitan,832.02,2024,2,1,2,18,47,711.04,819.53,754.3633333333333
2024-03-01,Coblong,TPS_COBL_3,metropolitan,912.36,2024,3,1,2,18,47,832.02,720.03,818.4733333333334
2024-04-01,Coblong,TPS_COBL_3,metropolitan,723.59,2024,4,2,2,18,47,912.36,711.04,822.6566666666666
2024-05-01,Coblong,TPS_COBL_3,metropolitan,877.95,2024,5,2,2,18,47,723.59,832.02,837.9666666666667
2024-06-01,Coblong,TPS_COBL_3,metropolitan,812.52,2024,6,2,2,18,47,877.95,912.36,804.6866666666666
2024-07-01,Coblong,TPS_COBL_3,metropolitan,795.98,2024,7,3,2,18,47,812.52,723.59,828.8166666666666
2024-08-01,Coblong,TPS_COBL_3,metropolitan,634.96,2024,8,3,2,18,47,795.98,877.95,747.82
2024-09-01,Coblong,TPS_COBL_3,metropolitan,687.14,2024,9,3,2,18,47,634.96,812.52,706.0266666666666
2024-10-01,Coblong,TPS_COBL_3,metropolitan,654.78,2024,10,4,2,18,47,687.14,795.98,658.96
2024-11-01,Coblong,TPS_COBL_3,metropolitan,775.91,2024,11,4,2,18,47,654.78,634.96,705.9433333333333
2024-12-01,Coblong,TPS_COBL_3,metropolitan,840.83,2024,12,4,2,18,47,775.91,687.14,757.1733333333333
2025-01-01,Coblong,TPS_COBL_3,metropolitan,639.83,2025,1,1,2,18,47,840.83,654.78,752.19
2025-02-01,Coblong,TPS_COBL_3,metropolitan,730.89,2025,2,1,2,18,47,639.83,775.91,737.1833333333334
2025-03-01,Coblong,TPS_COBL_3,metropolitan,798.36,2025,3,1,2,18,47,730.89,840.83,723.0266666666666
2025-04-01,Coblong,TPS_COBL_3,metropolitan,786.02,2025,4,2,2,18,47,798.36,639.83,771.7566666666667
2025-05-01,Coblong,TPS_COBL_3,metropolitan,735.35,2025,5,2,2,18,47,786.02,730.89,773.2433333333333
2025-06-01,Coblong,TPS_COBL_3,metropolitan,630.99,2025,6,2,2,18,47,735.35,798.36,717.4533333333333
2025-07-01,Coblong,TPS_COBL_3,metropolitan,660.8,2025,7,3,2,18,47,630.99,786.02,675.7133333333333
2025-08-01,Coblong,TPS_COBL_3,metropolitan,743.76,2025,8,3,2,18,47,660.8,735.35,678.5166666666667
2025-09-01,Coblong,TPS_COBL_3,metropolitan,678.24,2025,9,3,2,18,47,743.76,630.99,694.2666666666668
2025-10-01,Coblong,TPS_COBL_3,metropolitan,719.89,2025,10,4,2,18,47,678.24,660.8,713.9633333333333
2025-11-01,Coblong,TPS_COBL_3,metropolitan,669.23,2025,11,4,2,18,47,719.89,743.76,689.12
2025-12-01,Coblong,TPS_COBL_3,metropolitan,652.26,2025,12,4,2,18,47,669.23,678.24,680.46
2026-01-01,Coblong,TPS_COBL_3,metropolitan,733.81,2026,1,1,2,18,47,652.26,719.89,685.1
2026-02-01,Coblong,TPS_COBL_3,metropolitan,788.06,2026,2,1,2,18,47,733.81,669.23,724.71
2026-03-01,Coblong,TPS_COBL_3,metropolitan,815.02,2026,3,1,2,18,47,788.06,652.26,778.9633333333333
2026-04-01,Coblong,TPS_COBL_3,metropolitan,728.87,2026,4,2,2,18,47,815.02,733.81,777.3166666666666
2026-05-01,Coblong,TPS_COBL_3,metropolitan,656.41,2026,5,2,2,18,47,728.87,788.06,733.4333333333333
2017-04-01,Gedebage,TPS_GEDE_1,pedesaan,240.62,2017,4,2,0,19,48,254.03,250.44,246.64666666666668
2017-05-01,Gedebage,TPS_GEDE_1,pedesaan,242.46,2017,5,2,0,19,48,240.62,245.29,245.70333333333335
2017-06-01,Gedebage,TPS_GEDE_1,pedesaan,241.92,2017,6,2,0,19,48,242.46,254.03,241.66666666666666
2017-07-01,Gedebage,TPS_GEDE_1,pedesaan,252.99,2017,7,3,0,19,48,241.92,240.62,245.79
2017-08-01,Gedebage,TPS_GEDE_1,pedesaan,248.1,2017,8,3,0,19,48,252.99,242.46,247.67
2017-09-01,Gedebage,TPS_GEDE_1,pedesaan,249.14,2017,9,3,0,19,48,248.1,241.92,250.07666666666668
2017-10-01,Gedebage,TPS_GEDE_1,pedesaan,239.68,2017,10,4,0,19,48,249.14,252.99,245.64
2017-11-01,Gedebage,TPS_GEDE_1,pedesaan,255.1,2017,11,4,0,19,48,239.68,248.1,247.97333333333333
2017-12-01,Gedebage,TPS_GEDE_1,pedesaan,256.62,2017,12,4,0,19,48,255.1,249.14,250.46666666666667
2018-01-01,Gedebage,TPS_GEDE_1,pedesaan,266.14,2018,1,1,0,19,48,256.62,239.68,259.2866666666667
2018-02-01,Gedebage,TPS_GEDE_1,pedesaan,253.9,2018,2,1,0,19,48,266.14,255.1,258.88666666666666
2018-03-01,Gedebage,TPS_GEDE_1,pedesaan,258.92,2018,3,1,0,19,48,253.9,256.62,259.65333333333336
2018-04-01,Gedebage,TPS_GEDE_1,pedesaan,262.76,2018,4,2,0,19,48,258.92,266.14,258.5266666666667
2018-05-01,Gedebage,TPS_GEDE_1,pedesaan,265.83,2018,5,2,0,19,48,262.76,253.9,262.50333333333333
2018-06-01,Gedebage,TPS_GEDE_1,pedesaan,249.19,2018,6,2,0,19,48,265.83,258.92,259.26
2018-07-01,Gedebage,TPS_GEDE_1,pedesaan,254.61,2018,7,3,0,19,48,249.19,262.76,256.54333333333335
2018-08-01,Gedebage,TPS_GEDE_1,pedesaan,258.03,2018,8,3,0,19,48,254.61,265.83,253.9433333333333
2018-09-01,Gedebage,TPS_GEDE_1,pedesaan,262.88,2018,9,3,0,19,48,258.03,249.19,258.50666666666666
2018-10-01,Gedebage,TPS_GEDE_1,pedesaan,253.93,2018,10,4,0,19,48,262.88,254.61,258.28000000000003
2018-11-01,Gedebage,TPS_GEDE_1,pedesaan,253.14,2018,11,4,0,19,48,253.93,258.03,256.65
2018-12-01,Gedebage,TPS_GEDE_1,pedesaan,252.34,2018,12,4,0,19,48,253.14,262.88,253.13666666666666
2019-01-01,Gedebage,TPS_GEDE_1,pedesaan,274.37,2019,1,1,0,19,48,252.34,253.93,259.95
2019-02-01,Gedebage,TPS_GEDE_1,pedesaan,261.99,2019,2,1,0,19,48,274.37,253.14,262.90000000000003
2019-03-01,Gedebage,TPS_GEDE_1,pedesaan,273.03,2019,3,1,0,19,48,261.99,252.34,269.7966666666666
2019-04-01,Gedebage,TPS_GEDE_1,pedesaan,272.22,2019,4,2,0,19,48,273.03,274.37,269.08
2019-05-01,Gedebage,TPS_GEDE_1,pedesaan,264.4,2019,5,2,0,19,48,272.22,261.99,269.88333333333327
2019-06-01,Gedebage,TPS_GEDE_1,pedesaan,265.45,2019,6,2,0,19,48,264.4,273.03,267.3566666666666
2019-07-01,Gedebage,TPS_GEDE_1,pedesaan,262.09,2019,7,3,0,19,48,265.45,272.22,263.97999999999996
2019-08-01,Gedebage,TPS_GEDE_1,pedesaan,265.79,2019,8,3,0,19,48,262.09,264.4,264.4433333333333
2019-09-01,Gedebage,TPS_GEDE_1,pedesaan,256.29,2019,9,3,0,19,48,265.79,265.45,261.38999999999993
2019-10-01,Gedebage,TPS_GEDE_1,pedesaan,264.66,2019,10,4,0,19,48,256.29,262.09,262.24666666666667
2019-11-01,Gedebage,TPS_GEDE_1,pedesaan,264.63,2019,11,4,0,19,48,264.66,265.79,261.86
2019-12-01,Gedebage,TPS_GEDE_1,pedesaan,262.32,2019,12,4,0,19,48,264.63,256.29,263.86999999999995
2020-01-01,Gedebage,TPS_GEDE_1,pedesaan,262.39,2020,1,1,0,19,48,262.32,264.66,263.1133333333333
2020-02-01,Gedebage,TPS_GEDE_1,pedesaan,264.65,2020,2,1,0,19,48,262.39,264.63,263.11999999999995
2020-03-01,Gedebage,TPS_GEDE_1,pedesaan,282.02,2020,3,1,0,19,48,264.65,262.32,269.68666666666667
2020-04-01,Gedebage,TPS_GEDE_1,pedesaan,285.25,2020,4,2,0,19,48,282.02,262.39,277.3066666666666
2020-05-01,Gedebage,TPS_GEDE_1,pedesaan,266.49,2020,5,2,0,19,48,285.25,264.65,277.92
2020-06-01,Gedebage,TPS_GEDE_1,pedesaan,265.22,2020,6,2,0,19,48,266.49,282.02,272.32
2020-07-01,Gedebage,TPS_GEDE_1,pedesaan,275.23,2020,7,3,0,19,48,265.22,285.25,268.98
2020-08-01,Gedebage,TPS_GEDE_1,pedesaan,262.79,2020,8,3,0,19,48,275.23,266.49,267.74666666666667
2020-09-01,Gedebage,TPS_GEDE_1,pedesaan,270.31,2020,9,3,0,19,48,262.79,265.22,269.4433333333333
2020-10-01,Gedebage,TPS_GEDE_1,pedesaan,269.38,2020,10,4,0,19,48,270.31,275.23,267.49333333333334
2020-11-01,Gedebage,TPS_GEDE_1,pedesaan,260.64,2020,11,4,0,19,48,269.38,262.79,266.77666666666664
2020-12-01,Gedebage,TPS_GEDE_1,pedesaan,270.2,2020,12,4,0,19,48,260.64,270.31,266.73999999999995
2021-01-01,Gedebage,TPS_GEDE_1,pedesaan,271.34,2021,1,1,0,19,48,270.2,269.38,267.39333333333326
2021-02-01,Gedebage,TPS_GEDE_1,pedesaan,279.8,2021,2,1,0,19,48,271.34,260.64,273.78
2021-03-01,Gedebage,TPS_GEDE_1,pedesaan,286.65,2021,3,1,0,19,48,279.8,270.2,279.26333333333326
2021-04-01,Gedebage,TPS_GEDE_1,pedesaan,289.44,2021,4,2,0,19,48,286.65,271.34,285.2966666666666
2021-05-01,Gedebage,TPS_GEDE_1,pedesaan,275.21,2021,5,2,0,19,48,289.44,279.8,283.76666666666665
2021-06-01,Gedebage,TPS_GEDE_1,pedesaan,262.36,2021,6,2,0,19,48,275.21,286.65,275.66999999999996
2021-07-01,Gedebage,TPS_GEDE_1,pedesaan,263.6,2021,7,3,0,19,48,262.36,289.44,267.0566666666667
2021-08-01,Gedebage,TPS_GEDE_1,pedesaan,269.47,2021,8,3,0,19,48,263.6,275.21,265.1433333333334
2021-09-01,Gedebage,TPS_GEDE_1,pedesaan,259.56,2021,9,3,0,19,48,269.47,262.36,264.21
2021-10-01,Gedebage,TPS_GEDE_1,pedesaan,267.76,2021,10,4,0,19,48,259.56,263.6,265.59666666666664
2021-11-01,Gedebage,TPS_GEDE_1,pedesaan,279.03,2021,11,4,0,19,48,267.76,269.47,268.7833333333333
2021-12-01,Gedebage,TPS_GEDE_1,pedesaan,267.35,2021,12,4,0,19,48,279.03,259.56,271.37999999999994
2022-01-01,Gedebage,TPS_GEDE_1,pedesaan,292.3,2022,1,1,0,19,48,267.35,267.76,279.56
2022-02-01,Gedebage,TPS_GEDE_1,pedesaan,280.31,2022,2,1,0,19,48,292.3,279.03,279.9866666666667
2022-03-01,Gedebage,TPS_GEDE_1,pedesaan,289.01,2022,3,1,0,19,48,280.31,267.35,287.20666666666665
2022-04-01,Gedebage,TPS_GEDE_1,pedesaan,289.17,2022,4,2,0,19,48,289.01,292.3,286.16333333333336
2022-05-01,Gedebage,TPS_GEDE_1,pedesaan,289.19,2022,5,2,0,19,48,289.17,280.31,289.1233333333333
2022-06-01,Gedebage,TPS_GEDE_1,pedesaan,289.46,2022,6,2,0,19,48,289.19,289.01,289.2733333333333
2022-07-01,Gedebage,TPS_GEDE_1,pedesaan,282.59,2022,7,3,0,19,48,289.46,289.17,287.0799999999999
2022-08-01,Gedebage,TPS_GEDE_1,pedesaan,264.2,2022,8,3,0,19,48,282.59,289.19,278.74999999999994
2022-09-01,Gedebage,TPS_GEDE_1,pedesaan,281.51,2022,9,3,0,19,48,264.2,289.46,276.09999999999997
2022-10-01,Gedebage,TPS_GEDE_1,pedesaan,268.21,2022,10,4,0,19,48,281.51,282.59,271.3066666666666
2022-11-01,Gedebage,TPS_GEDE_1,pedesaan,276.39,2022,11,4,0,19,48,268.21,264.2,275.36999999999995
2022-12-01,Gedebage,TPS_GEDE_1,pedesaan,280.3,2022,12,4,0,19,48,276.39,281.51,274.96666666666664
2023-01-01,Gedebage,TPS_GEDE_1,pedesaan,278.11,2023,1,1,0,19,48,280.3,268.21,278.26666666666665
2023-02-01,Gedebage,TPS_GEDE_1,pedesaan,282.66,2023,2,1,0,19,48,278.11,276.39,280.3566666666666
2023-03-01,Gedebage,TPS_GEDE_1,pedesaan,280.83,2023,3,1,0,19,48,282.66,280.3,280.53333333333336
2023-04-01,Gedebage,TPS_GEDE_1,pedesaan,297.71,2023,4,2,0,19,48,280.83,278.11,287.06666666666666
2023-05-01,Gedebage,TPS_GEDE_1,pedesaan,298.81,2023,5,2,0,19,48,297.71,282.66,292.45
2023-06-01,Gedebage,TPS_GEDE_1,pedesaan,295.55,2023,6,2,0,19,48,298.81,280.83,297.3566666666666
2023-07-01,Gedebage,TPS_GEDE_1,pedesaan,292.9,2023,7,3,0,19,48,295.55,297.71,295.75333333333333
2023-08-01,Gedebage,TPS_GEDE_1,pedesaan,272.85,2023,8,3,0,19,48,292.9,298.81,287.09999999999997
2023-09-01,Gedebage,TPS_GEDE_1,pedesaan,277.91,2023,9,3,0,19,48,272.85,295.55,281.21999999999997
2023-10-01,Gedebage,TPS_GEDE_1,pedesaan,289.68,2023,10,4,0,19,48,277.91,292.9,280.1466666666667
2023-11-01,Gedebage,TPS_GEDE_1,pedesaan,289.95,2023,11,4,0,19,48,289.68,272.85,285.84666666666664
2023-12-01,Gedebage,TPS_GEDE_1,pedesaan,288.98,2023,12,4,0,19,48,289.95,277.91,289.53666666666663
2024-01-01,Gedebage,TPS_GEDE_1,pedesaan,312.17,2024,1,1,0,19,48,288.98,289.68,297.0333333333333
2024-02-01,Gedebage,TPS_GEDE_1,pedesaan,302.16,2024,2,1,0,19,48,312.17,289.95,301.1033333333333
2024-03-01,Gedebage,TPS_GEDE_1,pedesaan,310.24,2024,3,1,0,19,48,302.16,288.98,308.19
2024-04-01,Gedebage,TPS_GEDE_1,pedesaan,303.49,2024,4,2,0,19,48,310.24,312.17,305.2966666666667
2024-05-01,Gedebage,TPS_GEDE_1,pedesaan,312.09,2024,5,2,0,19,48,303.49,302.16,308.6066666666666
2024-06-01,Gedebage,TPS_GEDE_1,pedesaan,281.31,2024,6,2,0,19,48,312.09,310.24,298.9633333333333
2024-07-01,Gedebage,TPS_GEDE_1,pedesaan,298.39,2024,7,3,0,19,48,281.31,303.49,297.26333333333326
2024-08-01,Gedebage,TPS_GEDE_1,pedesaan,298.47,2024,8,3,0,19,48,298.39,312.09,292.7233333333333
2024-09-01,Gedebage,TPS_GEDE_1,pedesaan,293.6,2024,9,3,0,19,48,298.47,281.31,296.82
2024-10-01,Gedebage,TPS_GEDE_1,pedesaan,288.4,2024,10,4,0,19,48,293.6,298.39,293.48999999999995
2024-11-01,Gedebage,TPS_GEDE_1,pedesaan,302.28,2024,11,4,0,19,48,288.4,298.47,294.76
2024-12-01,Gedebage,TPS_GEDE_1,pedesaan,297.94,2024,12,4,0,19,48,302.28,293.6,296.20666666666665
2025-01-01,Gedebage,TPS_GEDE_1,pedesaan,264.52,2025,1,1,0,19,48,297.94,288.4,288.24666666666667
2025-02-01,Gedebage,TPS_GEDE_1,pedesaan,276.09,2025,2,1,0,19,48,264.52,302.28,279.51666666666665
2025-03-01,Gedebage,TPS_GEDE_1,pedesaan,264.9,2025,3,1,0,19,48,276.09,297.94,268.5033333333333
2025-04-01,Gedebage,TPS_GEDE_1,pedesaan,263.76,2025,4,2,0,19,48,264.9,264.52,268.24999999999994
2025-05-01,Gedebage,TPS_GEDE_1,pedesaan,270.84,2025,5,2,0,19,48,263.76,276.09,266.49999999999994
2025-06-01,Gedebage,TPS_GEDE_1,pedesaan,270.96,2025,6,2,0,19,48,270.84,264.9,268.52
2025-07-01,Gedebage,TPS_GEDE_1,pedesaan,268.5,2025,7,3,0,19,48,270.96,263.76,270.09999999999997
2025-08-01,Gedebage,TPS_GEDE_1,pedesaan,265.17,2025,8,3,0,19,48,268.5,270.84,268.21
2025-09-01,Gedebage,TPS_GEDE_1,pedesaan,256.92,2025,9,3,0,19,48,265.17,270.96,263.53
2025-10-01,Gedebage,TPS_GEDE_1,pedesaan,277.57,2025,10,4,0,19,48,256.92,268.5,266.5533333333333
2025-11-01,Gedebage,TPS_GEDE_1,pedesaan,269.47,2025,11,4,0,19,48,277.57,265.17,267.9866666666667
2025-12-01,Gedebage,TPS_GEDE_1,pedesaan,271.05,2025,12,4,0,19,48,269.47,256.92,272.69666666666666
2026-01-01,Gedebage,TPS_GEDE_1,pedesaan,266.88,2026,1,1,0,19,48,271.05,277.57,269.1333333333333
2026-02-01,Gedebage,TPS_GEDE_1,pedesaan,285.8,2026,2,1,0,19,48,266.88,269.47,274.57666666666665
2026-03-01,Gedebage,TPS_GEDE_1,pedesaan,273.93,2026,3,1,0,19,48,285.8,271.05,275.5366666666667
2026-04-01,Gedebage,TPS_GEDE_1,pedesaan,263.26,2026,4,2,0,19,48,273.93,266.88,274.33
2026-05-01,Gedebage,TPS_GEDE_1,pedesaan,261.22,2026,5,2,0,19,48,263.26,285.8,266.13666666666666
2017-04-01,Gedebage,TPS_GEDE_2,pedesaan,256.43,2017,4,2,0,19,49,249.24,244.09,253.48000000000002
2017-05-01,Gedebage,TPS_GEDE_2,pedesaan,257.67,2017,5,2,0,19,49,256.43,254.77,254.4466666666667
2017-06-01,Gedebage,TPS_GEDE_2,pedesaan,252.49,2017,6,2,0,19,49,257.67,249.24,255.53
2017-07-01,Gedebage,TPS_GEDE_2,pedesaan,234.62,2017,7,3,0,19,49,252.49,256.43,248.26
2017-08-01,Gedebage,TPS_GEDE_2,pedesaan,244.43,2017,8,3,0,19,49,234.62,257.67,243.84666666666666
2017-09-01,Gedebage,TPS_GEDE_2,pedesaan,237.19,2017,9,3,0,19,49,244.43,252.49,238.74666666666667
2017-10-01,Gedebage,TPS_GEDE_2,pedesaan,237.85,2017,10,4,0,19,49,237.19,234.62,239.82333333333335
2017-11-01,Gedebage,TPS_GEDE_2,pedesaan,235.83,2017,11,4,0,19,49,237.85,244.43,236.95666666666668
2017-12-01,Gedebage,TPS_GEDE_2,pedesaan,239.17,2017,12,4,0,19,49,235.83,237.19,237.61666666666667
2018-01-01,Gedebage,TPS_GEDE_2,pedesaan,267.51,2018,1,1,0,19,49,239.17,237.85,247.50333333333333
2018-02-01,Gedebage,TPS_GEDE_2,pedesaan,259.54,2018,2,1,0,19,49,267.51,235.83,255.40666666666667
2018-03-01,Gedebage,TPS_GEDE_2,pedesaan,263.96,2018,3,1,0,19,49,259.54,239.17,263.67
2018-04-01,Gedebage,TPS_GEDE_2,pedesaan,262.7,2018,4,2,0,19,49,263.96,267.51,262.06666666666666
2018-05-01,Gedebage,TPS_GEDE_2,pedesaan,258.64,2018,5,2,0,19,49,262.7,259.54,261.7666666666667
2018-06-01,Gedebage,TPS_GEDE_2,pedesaan,248.77,2018,6,2,0,19,49,258.64,263.96,256.7033333333333
2018-07-01,Gedebage,TPS_GEDE_2,pedesaan,254.67,2018,7,3,0,19,49,248.77,262.7,254.02666666666667
2018-08-01,Gedebage,TPS_GEDE_2,pedesaan,251.33,2018,8,3,0,19,49,254.67,258.64,251.59000000000003
2018-09-01,Gedebage,TPS_GEDE_2,pedesaan,244.51,2018,9,3,0,19,49,251.33,248.77,250.17000000000004
2018-10-01,Gedebage,TPS_GEDE_2,pedesaan,242.0,2018,10,4,0,19,49,244.51,254.67,245.9466666666667
2018-11-01,Gedebage,TPS_GEDE_2,pedesaan,255.74,2018,11,4,0,19,49,242.0,251.33,247.41666666666666
2018-12-01,Gedebage,TPS_GEDE_2,pedesaan,264.15,2018,12,4,0,19,49,255.74,244.51,253.96333333333334
2019-01-01,Gedebage,TPS_GEDE_2,pedesaan,257.21,2019,1,1,0,19,49,264.15,242.0,259.0333333333333
2019-02-01,Gedebage,TPS_GEDE_2,pedesaan,277.95,2019,2,1,0,19,49,257.21,255.74,266.43666666666667
2019-03-01,Gedebage,TPS_GEDE_2,pedesaan,266.01,2019,3,1,0,19,49,277.95,264.15,267.0566666666667
2019-04-01,Gedebage,TPS_GEDE_2,pedesaan,262.99,2019,4,2,0,19,49,266.01,257.21,268.98333333333335
2019-05-01,Gedebage,TPS_GEDE_2,pedesaan,259.87,2019,5,2,0,19,49,262.99,277.95,262.95666666666665
2019-06-01,Gedebage,TPS_GEDE_2,pedesaan,274.65,2019,6,2,0,19,49,259.87,266.01,265.83666666666664
2019-07-01,Gedebage,TPS_GEDE_2,pedesaan,268.15,2019,7,3,0,19,49,274.65,262.99,267.5566666666667
2019-08-01,Gedebage,TPS_GEDE_2,pedesaan,259.79,2019,8,3,0,19,49,268.15,259.87,267.53
2019-09-01,Gedebage,TPS_GEDE_2,pedesaan,268.65,2019,9,3,0,19,49,259.79,274.65,265.53
2019-10-01,Gedebage,TPS_GEDE_2,pedesaan,248.63,2019,10,4,0,19,49,268.65,268.15,259.0233333333333
2019-11-01,Gedebage,TPS_GEDE_2,pedesaan,253.75,2019,11,4,0,19,49,248.63,259.79,257.01
2019-12-01,Gedebage,TPS_GEDE_2,pedesaan,253.23,2019,12,4,0,19,49,253.75,268.65,251.87
2020-01-01,Gedebage,TPS_GEDE_2,pedesaan,261.39,2020,1,1,0,19,49,253.23,248.63,256.12333333333333
2020-02-01,Gedebage,TPS_GEDE_2,pedesaan,265.63,2020,2,1,0,19,49,261.39,253.75,260.0833333333333
2020-03-01,Gedebage,TPS_GEDE_2,pedesaan,283.95,2020,3,1,0,19,49,265.63,253.23,270.3233333333333
2020-04-01,Gedebage,TPS_GEDE_2,pedesaan,269.68,2020,4,2,0,19,49,283.95,261.39,273.08666666666664
2020-05-01,Gedebage,TPS_GEDE_2,pedesaan,264.22,2020,5,2,0,19,49,269.68,265.63,272.6166666666667
2020-06-01,Gedebage,TPS_GEDE_2,pedesaan,265.67,2020,6,2,0,19,49,264.22,283.95,266.52333333333337
2020-07-01,Gedebage,TPS_GEDE_2,pedesaan,274.51,2020,7,3,0,19,49,265.67,269.68,268.1333333333334
2020-08-01,Gedebage,TPS_GEDE_2,pedesaan,270.97,2020,8,3,0,19,49,274.51,264.22,270.3833333333334
2020-09-01,Gedebage,TPS_GEDE_2,pedesaan,270.6,2020,9,3,0,19,49,270.97,265.67,272.02666666666664
2020-10-01,Gedebage,TPS_GEDE_2,pedesaan,276.74,2020,10,4,0,19,49,270.6,274.51,272.77
2020-11-01,Gedebage,TPS_GEDE_2,pedesaan,257.19,2020,11,4,0,19,49,276.74,270.97,268.1766666666667
2020-12-01,Gedebage,TPS_GEDE_2,pedesaan,274.12,2020,12,4,0,19,49,257.19,270.6,269.35
2021-01-01,Gedebage,TPS_GEDE_2,pedesaan,267.21,2021,1,1,0,19,49,274.12,276.74,266.17333333333335
2021-02-01,Gedebage,TPS_GEDE_2,pedesaan,271.48,2021,2,1,0,19,49,267.21,257.19,270.93666666666667
2021-03-01,Gedebage,TPS_GEDE_2,pedesaan,266.59,2021,3,1,0,19,49,271.48,274.12,268.4266666666667
2021-04-01,Gedebage,TPS_GEDE_2,pedesaan,267.84,2021,4,2,0,19,49,266.59,267.21,268.6366666666666
2021-05-01,Gedebage,TPS_GEDE_2,pedesaan,280.03,2021,5,2,0,19,49,267.84,271.48,271.4866666666666
2021-06-01,Gedebage,TPS_GEDE_2,pedesaan,260.64,2021,6,2,0,19,49,280.03,266.59,269.50333333333333
2021-07-01,Gedebage,TPS_GEDE_2,pedesaan,270.9,2021,7,3,0,19,49,260.64,267.84,270.5233333333333
2021-08-01,Gedebage,TPS_GEDE_2,pedesaan,268.94,2021,8,3,0,19,49,270.9,280.03,266.82666666666665
2021-09-01,Gedebage,TPS_GEDE_2,pedesaan,262.87,2021,9,3,0,19,49,268.94,260.64,267.57
2021-10-01,Gedebage,TPS_GEDE_2,pedesaan,265.11,2021,10,4,0,19,49,262.87,270.9,265.64
2021-11-01,Gedebage,TPS_GEDE_2,pedesaan,272.79,2021,11,4,0,19,49,265.11,268.94,266.92333333333335
2021-12-01,Gedebage,TPS_GEDE_2,pedesaan,280.12,2021,12,4,0,19,49,272.79,262.87,272.67333333333335
2022-01-01,Gedebage,TPS_GEDE_2,pedesaan,273.71,2022,1,1,0,19,49,280.12,265.11,275.54
2022-02-01,Gedebage,TPS_GEDE_2,pedesaan,281.17,2022,2,1,0,19,49,273.71,272.79,278.3333333333333
2022-03-01,Gedebage,TPS_GEDE_2,pedesaan,274.7,2022,3,1,0,19,49,281.17,280.12,276.5266666666667
2022-04-01,Gedebage,TPS_GEDE_2,pedesaan,290.76,2022,4,2,0,19,49,274.7,273.71,282.21
2022-05-01,Gedebage,TPS_GEDE_2,pedesaan,276.74,2022,5,2,0,19,49,290.76,281.17,280.73333333333335
2022-06-01,Gedebage,TPS_GEDE_2,pedesaan,288.87,2022,6,2,0,19,49,276.74,274.7,285.45666666666665
2022-07-01,Gedebage,TPS_GEDE_2,pedesaan,288.13,2022,7,3,0,19,49,288.87,290.76,284.58
2022-08-01,Gedebage,TPS_GEDE_2,pedesaan,277.25,2022,8,3,0,19,49,288.13,276.74,284.75
2022-09-01,Gedebage,TPS_GEDE_2,pedesaan,268.92,2022,9,3,0,19,49,277.25,288.87,278.09999999999997
2022-10-01,Gedebage,TPS_GEDE_2,pedesaan,280.53,2022,10,4,0,19,49,268.92,288.13,275.56666666666666
2022-11-01,Gedebage,TPS_GEDE_2,pedesaan,270.08,2022,11,4,0,19,49,280.53,277.25,273.1766666666667
2022-12-01,Gedebage,TPS_GEDE_2,pedesaan,287.37,2022,12,4,0,19,49,270.08,268.92,279.32666666666665
2023-01-01,Gedebage,TPS_GEDE_2,pedesaan,293.39,2023,1,1,0,19,49,287.37,280.53,283.61333333333334
2023-02-01,Gedebage,TPS_GEDE_2,pedesaan,299.71,2023,2,1,0,19,49,293.39,270.08,293.49
2023-03-01,Gedebage,TPS_GEDE_2,pedesaan,287.92,2023,3,1,0,19,49,299.71,287.37,293.67333333333335
