kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,ketersediaan_tempat_pembuangan_sampah,tahun,id
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206190.0,SINGAPARNA,3206190009.0,SUKAHERANG,32.06.24,SINGAPARNA,32.06.24.2010,SUKAHERANG,ADA,2020.0,7378
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206192.0,MANGUNREJA,3206192003.0,SUKASUKUR,32.06.25,MANGUNREJA,32.06.25.2001,SUKASUKUR,ADA,2020.0,7379
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206192.0,MANGUNREJA,3206192004.0,SALEBU,32.06.25,MANGUNREJA,32.06.25.2002,SALEBU,TIDAK ADA,2020.0,7380
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206192.0,MANGUNREJA,3206192005.0,MANGUNREJA,32.06.25,MANGUNREJA,32.06.25.2003,MANGUNREJA,TIDAK ADA,2020.0,7381
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206192.0,MANGUNREJA,3206192006.0,MARGAJAYA,32.06.25,MANGUNREJA,32.06.25.2004,MARGAJAYA,ADA,2020.0,7382
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206192.0,MANGUNREJA,3206192001.0,PASIRSALAM,32.06.25,MANGUNREJA,32.06.25.2005,PASIRSALAM,TIDAK ADA,2020.0,7383
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206192.0,MANGUNREJA,3206192002.0,SUKALUYU,32.06.25,MANGUNREJA,32.06.25.2006,SUKALUYU,TIDAK ADA,2020.0,7384
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206191.0,SUKARAME,3206191006.0,SUKARAME,32.06.26,SUKARAME,32.06.26.2001,SUKARAME,TIDAK ADA,2020.0,7385
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206191.0,SUKARAME,3206191003.0,SUKAMENAK,32.06.26,SUKARAME,32.06.26.2002,SUKAMENAK,TIDAK ADA,2020.0,7386
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206191.0,SUKARAME,3206191005.0,SUKAKARSA,32.06.26,SUKARAME,32.06.26.2003,SUKAKARSA,TIDAK ADA,2020.0,7387
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206191.0,SUKARAME,3206191004.0,PADASUKA,32.06.26,SUKARAME,32.06.26.2004,PADASUKA,ADA,2020.0,7388
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206191.0,SUKARAME,3206191001.0,SUKARAPIH,32.06.26,SUKARAME,32.06.26.2005,SUKARAPIH,ADA,2020.0,7389
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206191.0,SUKARAME,3206191002.0,WARGAKERTA,32.06.26,SUKARAME,32.06.26.2006,WARGAKERTA,TIDAK ADA,2020.0,7390
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200002.0,KERSAMAJU,32.06.27,CIGALONTANG,32.06.27.2001,KERSAMAJU,TIDAK ADA,2020.0,7391
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200004.0,NANGTANG,32.06.27,CIGALONTANG,32.06.27.2002,NANGTANG,TIDAK ADA,2020.0,7392
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200005.0,PUSPARAJA,32.06.27,CIGALONTANG,32.06.27.2003,PUSPARAJA,TIDAK ADA,2020.0,7393
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200006.0,JAYAPURA,32.06.27,CIGALONTANG,32.06.27.2004,JAYAPURA,TIDAK ADA,2020.0,7394
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200007.0,LENGKONGJAYA,32.06.27,CIGALONTANG,32.06.27.2005,LENGKONGJAYA,TIDAK ADA,2020.0,7395
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200009.0,NANGERANG,32.06.27,CIGALONTANG,32.06.27.2006,NANGERANG,TIDAK ADA,2020.0,7396
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200010.0,SUKAMANAH,32.06.27,CIGALONTANG,32.06.27.2007,SUKAMANAH,ADA,2020.0,7397
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200012.0,SIRNARAJA,32.06.27,CIGALONTANG,32.06.27.2008,SIRNARAJA,TIDAK ADA,2020.0,7398
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200015.0,CIDUGALEUN,32.06.27,CIGALONTANG,32.06.27.2009,CIDUGALEUN,TIDAK ADA,2020.0,7399
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200016.0,PARENTAS,32.06.27,CIGALONTANG,32.06.27.2010,PARENTAS,TIDAK ADA,2020.0,7400
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200014.0,PUSPAMUKTI,32.06.27,CIGALONTANG,32.06.27.2011,PUSPAMUKTI,ADA,2020.0,7401
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200008.0,TENJONAGARA,32.06.27,CIGALONTANG,32.06.27.2012,TENJONAGARA,TIDAK ADA,2020.0,7402
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200013.0,CIGALONTANG,32.06.27,CIGALONTANG,32.06.27.2013,CIGALONTANG,TIDAK ADA,2020.0,7403
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200001.0,SIRNAGALIH,32.06.27,CIGALONTANG,32.06.27.2014,SIRNAGALIH,TIDAK ADA,2020.0,7404
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200003.0,TANJUNGKARANG,32.06.27,CIGALONTANG,32.06.27.2015,TANJUNGKARANG,TIDAK ADA,2020.0,7405
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200011.0,SIRNAPUTRA,32.06.27,CIGALONTANG,32.06.27.2016,SIRNAPUTRA,TIDAK ADA,2020.0,7406
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206210.0,LEUWISARI,3206210003.0,ARJASARI,32.06.28,LEUWISARI,32.06.28.2001,ARJASARI,TIDAK ADA,2020.0,7407
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206210.0,LEUWISARI,3206210007.0,CIAWANG,32.06.28,LEUWISARI,32.06.28.2002,CIAWANG,TIDAK ADA,2020.0,7408
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206210.0,LEUWISARI,3206210017.0,CIGADOG,32.06.28,LEUWISARI,32.06.28.2003,CIGADOG,TIDAK ADA,2020.0,7409
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206210.0,LEUWISARI,3206210015.0,LINGGAWANGI,32.06.28,LEUWISARI,32.06.28.2004,LINGGAWANGI,TIDAK ADA,2020.0,7410
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206210.0,LEUWISARI,3206210008.0,JAYAMUKTI,32.06.28,LEUWISARI,32.06.28.2005,JAYAMUKTI,TIDAK ADA,2020.0,7411
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206210.0,LEUWISARI,3206210018.0,MANDALAGIRI,32.06.28,LEUWISARI,32.06.28.2006,MANDALAGIRI,TIDAK ADA,2020.0,7412
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206210.0,LEUWISARI,3206210016.0,LINGGAMULYA,32.06.28,LEUWISARI,32.06.28.2007,LINGGAMULYA,TIDAK ADA,2020.0,7413
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206212.0,PADAKEMBANG,3206212001.0,CILAMPUNGHILIR,32.06.29,PADAKEMBANG,32.06.29.2001,CILAMPUNGHILIR,TIDAK ADA,2020.0,7414
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206212.0,PADAKEMBANG,3206212002.0,RANCAPAKU,32.06.29,PADAKEMBANG,32.06.29.2002,RANCAPAKU,TIDAK ADA,2020.0,7415
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206212.0,PADAKEMBANG,3206212005.0,MEKARJAYA,32.06.29,PADAKEMBANG,32.06.29.2003,MEKARJAYA,TIDAK ADA,2020.0,7416
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206212.0,PADAKEMBANG,3206212003.0,CISARUNI,32.06.29,PADAKEMBANG,32.06.29.2004,CISARUNI,ADA,2020.0,7417
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206212.0,PADAKEMBANG,3206212004.0,PADAKEMBANG,32.06.29,PADAKEMBANG,32.06.29.2005,PADAKEMBANG,ADA,2020.0,7418
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206211.0,SARIWANGI,3206211004.0,SARIWANGI,32.06.30,SARIWANGI,32.06.30.2001,SARIWANGI,TIDAK ADA,2020.0,7419
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206211.0,SARIWANGI,3206211008.0,SUKAHARJA,32.06.30,SARIWANGI,32.06.30.2002,SUKAHARJA,TIDAK ADA,2020.0,7420
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206211.0,SARIWANGI,3206211006.0,JAYARATU,32.06.30,SARIWANGI,32.06.30.2003,JAYARATU,ADA,2020.0,7421
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206211.0,SARIWANGI,3206211002.0,LINGGASIRNA,32.06.30,SARIWANGI,32.06.30.2004,LINGGASIRNA,TIDAK ADA,2020.0,7422
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206211.0,SARIWANGI,3206211001.0,SIRNASARI,32.06.30,SARIWANGI,32.06.30.2005,SIRNASARI,TIDAK ADA,2020.0,7423
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206211.0,SARIWANGI,3206211007.0,SUKAMULIH,32.06.30,SARIWANGI,32.06.30.2006,SUKAMULIH,TIDAK ADA,2020.0,7424
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206211.0,SARIWANGI,3206211003.0,SELAWANGI,32.06.30,SARIWANGI,32.06.30.2007,SELAWANGI,TIDAK ADA,2020.0,7425
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206211.0,SARIWANGI,3206211005.0,JAYAPUTRA,32.06.30,SARIWANGI,32.06.30.2008,JAYAPUTRA,TIDAK ADA,2020.0,7426
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206221.0,SUKARATU,3206221008.0,LINGGAJATI,32.06.31,SUKARATU,32.06.31.2001,LINGGAJATI,TIDAK ADA,2020.0,7427
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206221.0,SUKARATU,3206221001.0,TAWANGBANTENG,32.06.31,SUKARATU,32.06.31.2002,TAWANGBANTENG,TIDAK ADA,2020.0,7428
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206221.0,SUKARATU,3206221007.0,SINAGAR,32.06.31,SUKARATU,32.06.31.2003,SINAGAR,TIDAK ADA,2020.0,7429
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206221.0,SUKARATU,3206221002.0,GUNUNGSARI,32.06.31,SUKARATU,32.06.31.2004,GUNUNGSARI,TIDAK ADA,2020.0,7430
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206221.0,SUKARATU,3206221003.0,SUKAMAHI,32.06.31,SUKARATU,32.06.31.2005,SUKAMAHI,TIDAK ADA,2020.0,7431
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206221.0,SUKARATU,3206221004.0,SUKAGALIH,32.06.31,SUKARATU,32.06.31.2006,SUKAGALIH,TIDAK ADA,2020.0,7432
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206221.0,SUKARATU,3206221006.0,SUKARATU,32.06.31,SUKARATU,32.06.31.2007,SUKARATU,TIDAK ADA,2020.0,7433
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206221.0,SUKARATU,3206221005.0,INDRAJAYA,32.06.31,SUKARATU,32.06.31.2008,INDRAJAYA,TIDAK ADA,2020.0,7434
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206230.0,CISAYONG,3206230002.0,CISAYONG,32.06.32,CISAYONG,32.06.32.2001,CISAYONG,TIDAK ADA,2020.0,7435
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206230.0,CISAYONG,3206230003.0,SUKAJADI,32.06.32,CISAYONG,32.06.32.2002,SUKAJADI,TIDAK ADA,2020.0,7436
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206230.0,CISAYONG,3206230004.0,SUKASUKUR,32.06.32,CISAYONG,32.06.32.2003,SUKASUKUR,TIDAK ADA,2020.0,7437
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206230.0,CISAYONG,3206230014.0,SUKAMUKTI,32.06.32,CISAYONG,32.06.32.2004,SUKAMUKTI,ADA,2020.0,7438
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206230.0,CISAYONG,3206230008.0,NUSAWANGI,32.06.32,CISAYONG,32.06.32.2005,NUSAWANGI,TIDAK ADA,2020.0,7439
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206230.0,CISAYONG,3206230009.0,CIKADU,32.06.32,CISAYONG,32.06.32.2006,CIKADU,ADA,2020.0,7440
